Country Code,Port Location,Port Name,Port Authority,Address,Phone,Fax,800 Number,Email,Web Site,Latitude,Longitude,UN/LOCODE,Port Type,Port Size,Country
MNE,Bar,Port of Bar,Port of Bar Holding Co.,"Cetinjski put
Podgorica, Vektra 2
Montenegro",081 234-353,,,marketing.bg@lukabar.cg.yu,www.lukabar.cg.yu,"42° 5' 34"" N","19° 5' 0"" E",MEBAR,Seaport,Small,
MAR,Agadir,Port of Agadir,Societe D'Exploitation des Ports (SODEP),"Agadir
Morocco",061.91.07.28,,,b_ajouhi@marsamaroc.co.ma,www.marsamaroc.co.ma,"30° 25' 26"" N","9° 38' 9"" W",MAAGA,Seaport,Medium,
MAR,Casablanca,Port of Casablanca,Societe D'Exploitation des Ports (SODEP),"Casablanca
Morocco",022 54 67 18,022 31 79 10,,c_sefraoui@marsamaroc.co.ma,www.marsamaroc.co.ma,"33° 36' 32"" N","7° 36' 1"" W",MACAS,Seaport,Medium,
MAR,Mohammedia,Port of Mohammedia,Societe D'Exploitation des Ports (SODEP),"Mohammedia
Morocco",023 32 40 80,,,a_jabbari@marsamaroc.co.ma,www.marsamaroc.co.ma,"33° 43' 10"" N","7° 23' 28"" W",MAMOH,Seaport,Small,
MAR,Nador,Port of Nador,Societe D'Exploitation des Ports (SODEP),"Nador
Morocco",061.91.57.39,,,n_ouakka@marsamaroc.co.ma,www.marsamaroc.co.ma,"35° 16' 54"" N","2° 55' 34"" W",MANDR,Seaport,Medium,
MAR,Safi,Port of Safi,Societe D'Exploitation des Ports (SODEP),"Safi
Morocco",061.91.57.33,,,n_elmallah@marsamaroc.co.ma,www.sodep.co.ma,"32° 18' 27"" N","9° 14' 53"" W",MASFI,Seaport,Medium,
MAR,Tanger (Tangier),Port of Tanger,Societe D'Exploitation des Ports (SODEP),"Tanger
Morocco",061.91.57.42,,,m_saabou@marsamaroc.co.ma,www.marsamaroc.co.ma,"35° 47' 15"" N","5° 48' 8"" W",,Seaport,Small,
MOZ,Beira,Port of Beira,"Portos e Caminhos de Ferro de Mocambique, E.P.","Largo dos CFM
C.P. No. 236
Beira
Mozambique",258 23 321000,258 23 329290,,,www.cfmnet.co.mz,"19° 49' 9"" S","34° 50' 1"" E",MZBEW,Seaport,Medium,
MOZ,Maputo,Port of Maputo,Maputo Port Development Company SARL,"P O Box 2841
Maputo
Mozambique",+258 21 313920,+258 21 313921,,info@portmaputo.com,www.portmaputo.com,"25° 58' 22"" S","32° 33' 40"" E",MZMPM,Seaport,Medium,
MOZ,Nacala,Port of Nacala,"Portos e Caminhos de Ferro de Mocambique, E.P.","Praca dos trabalhadores
C.P. No. 2159
Maputo
Mozambique",258 21 327173,258 21 427746,,,www.cfmnet.co.mz,"14° 32' 29"" S","40° 40' 3"" E",MZMNC,Seaport,Small,
MMR,Moulmein,Port of Moulmein,Myanmar Port Authority,"83/91 Bo Aung Gyaw Street
Yangon
Myanmar",95 1 295134,,,mpa-sad@mptmail.net.mm,www.mot.gov.mm/mpa/index.html,"16° 29' 39"" N","97° 37' 26"" E",,Seaport,Small,
MMR,Sittwe,Port of Sittwe,Myanmar Port Authority,"83/91 Bo Aung Gyaw Street
Yangon
Myanmar",95 1 295134,,,mpa-sad@mptmail.net.mm,www.mot.gov.mm/mpa/index.html,"20° 8' 29"" N","92° 54' 9"" E",,Seaport,Small,
MMR,Yangon,Port of Yangon,Myanmar Ports Corporation,"Traffic Dept, Agency Div 83-91
Bo Aung Gyaw Street
Yangon
Myanmar",95 1 283122,,,mpa-sad@mptmail.net.mm,www.mot.gov.mm/mpa/index.html,"16° 45' 57"" N","96° 10' 12"" E",MMRGN,Seaport,Medium,
NAM,Walvis Bay,Port of Walvis Bay,Namport,"No 17 13th Road
P O Box 361
Walvis Bay
Namibia",264 64 208 2207,264 64 208 2323,,jerome@Namport.com.na,www.namport.com,"22° 56' 26"" S","14° 30' 3"" E",NAWVB,Seaport,Small,
NLD,Amsterdam,Port of Amsterdam,Amsterdam Port Authority,"De Ruyterkade 7
1013 AA Amsterdam, Postbus 19406
Amsterdam 1000 GK
Netherlands",31 20 - 5234 500,31 20 - 6209 821,,marketing@amsterdamports.nl,www.amsterdamports.nl,"52° 24' 47"" N","4° 49' 42"" E",NLAMS,Seaport,Very Large,
NLD,Delfzijl,Ports of Delfzijl,Groningen Seaports,"Handelskade Oost 1
PO BOX 20004
Delfzijl 9930 PA
Netherlands",+31 (0)596-640400,+31 (0)596-630464,,info@groningen-seaports.com,www.groningen-seaports.com,"53° 19' 14"" N","6° 57' 31"" E",NLDZL,Seaport,Small,
NLD,Dordrecht,Port of Dordrecht,Dordrecht Port Authority,"Merwekade 56
Dordrecht 3311 TH
Netherlands",31 78 639 7878,31 78 639 7879,,hvndordt@worldonline.nl,,"51° 48' 21"" N","4° 39' 8"" E",NLDOR,Seaport,Medium,
NLD,Harlingen,Port of Harlingen,Gemeente Harlingen,"Postbus 10000
Harlingen 8860 HA
Netherlands",31 517 492222,31 517 492222,,gemeentebestuur@harlingen.nl,www.harlingen.nl,"53° 10' 45"" N","5° 25' 5"" E",NLHAR,Seaport,Small,
NLD,Moerdijk,Port of Moerdijk,Moerdijk Port Authority,"Havenschap Moerdijk
Plaza 3
Moerdijk, SL NL-4782
Netherlands",31-0 168 - 38 88 88,31-0168 - 38 88 99,,info@havenschapmoerdijk.nl,www.portofmoerdijk.nl,"51° 41' 22"" N","4° 35' 22"" E",NLMOE,Seaport,Medium,
NLD,Rotterdam,Port of Rotterdam,Rotterdam Municipal Port Management,"P.O. Box 6622
Rotterdam 3002 AP
Netherlands",31 (0) 10 252 10 10,31 (0) 10 252 10 20,,info@portmanagement.com,www.portofrotterdam.com,"51° 55' 38"" N","4° 17' 54"" E",NLRTM,Deepwater Seaport,Very Large,
NLD,Terneuzen/Vlissingen,Zeeland Seaports,Zeeland Seaports,"Postbox 132
Terneuzen, AC 4530
Netherlands",31 (0) 115 647400,31 (0) 115 647500,,,www.zeeland-seaports.com,"51° 23' 49"" N","3° 43' 20"" E",NLTNZ,Seaport,Large,
NLD,The Hague,Scheveningen Port,City of The Hague,"Scheveningen
Netherlands",,,,,www.denhaag.com,"52° 5' 57"" N","4° 15' 41"" E",,Seaport,Medium,
NLD,Vlaardingen,Port of Vlaardingen,Vlaardingen Port Authority,"Postbus 141
Harbour No 660
Vlaardingen 3130 AC
Netherlands",31 10 434 4700,31 10 434 4373,,havenkantoor@vlaardingen.nl,www.vlaardingen.nl,"51° 54' 8"" N","4° 20' 39"" E",NLVLA,Seaport,Medium,
ANT,Bopec,Bopec Terminal,Bonaire Port Authority,"Harbour Office
Kralendijk, Bonaire
Netherlands Antilles",559-717-8151,559-717-8797,,,,"12° 13' 16"" N","68° 22' 57"" W",,Off-Shore Terminal,Small,
ANT,Curacao,Port of Willemstad,Curacao Ports Authority,"Werf de Wilde z/n
P.O. Box 689
Curacao
Netherlands Antilles",599-9 434-5999,599-9 461-3907,,cpamanag@cura.net,www.curports.com,"12° 7' 9"" N","68° 55' 9"" W",ANCUR,Seaport,Small,
NCL,Noumea,Port of Noumea,Port Autonome de Nouvelle,"BP 14
Avenue Cook
Noumeau 98845
New Caledonia",687 255000,687 275490,,noumeaportnc@canl.nc,,"22° 15' 35"" S","166° 25' 52"" E",NCNOU,Seaport,Medium,
NZL,Auckland,Ports of Auckland,Ports of Auckland,"Ports of Auckland Building
Sunderland Street
Auckland
New Zealand",0064 9 366 0055,64 9 367 5455,,,www.poal.co.nz,"36° 50' 11"" S","174° 46' 16"" E",NZAKL,Seaport,Large,
NZL,Bluff,Port of Bluff,South Port New Zealand Limited,"Island Harbour
P.O. Box 1
Bluff 9842
New Zealand",64 3 212 8159,64 3 212 8685,,info@southport.co.nz,www.southport.co.nz,"46° 35' 40"" S","168° 20' 5"" E",NZBLU,Seaport,Small,
NZL,Dunedin,Port of Dunedin,,"Dunedin
New Zealand",,,,,,"45° 52' 33"" S","170° 31' 15"" E",NZDUD,Seaport,Small,
NZL,Gisborne,Port of Gisborne,Eastland Port Limited,"172 Carnarvon St
PO Box 1048
Gisborne
New Zealand",64 6 869 0700,64 6 867 8563,,admin@eastland.co.nz,www.eastland.co.nz,"38° 40' 21"" S","178° 1' 33"" E",NZGIS,Seaport,Small,
NZL,Lyttelton,Port of Lyttelton,Lyttelton Port Company Limited,"Private Bag 501
Norwich Quay
Lyttelton
New Zealand",03 328 8198,03 328 7828,,marketing@lpc.co.nz,www.lpc.co.nz,"43° 36' 22"" S","172° 42' 58"" E",NZLYT,Seaport,Medium,
NZL,Marsden Point,Port of Marsden Point,Northport Limited,"Ralph Trimmer Drive
PO Box 44
Ruakaka
New Zealand",64-9-432 5010,64-9-432 8749,,brett.armour@northport.co.nz,www.northport.co.nz,"35° 50' 15"" S","174° 29' 29"" E",NZMAP,Seaport,Medium,
NZL,Napier,Port of Napier,Port of Napier Ltd,"PO Box 947
Breakwater Road
Napier
New Zealand",+64 6 974 4400,+64 6 974 4408,,info@portofnapier.co.nz,www.portofnapier.co.nz,"39° 28' 30"" S","176° 55' 8"" E",NZNPE,Seaport,Medium,
NZL,Nelson,Port Nelson,Port Nelson Limited,"PO Box 844
Nelson
New Zealand",+ 64 3 548 2099,+64 3 546 9015,,info@portnelson.co.nz,www.portnelson.co.nz,"41° 15' 35"" S","173° 16' 30"" E",NZNSN,Seaport,Medium,
NZL,New Plymouth,Port Taranaki,Port Taranaki Limited,"Breakwater Road
PO Box 348
New Plymouth 4340
New Zealand",64 6 7510200,64 6 7510886,,westgate@westgate.co.nz,www.porttaranaki.co.nz,"39° 3' 26"" S","174° 2' 25"" E",NZNPL,Seaport,Small,
NZL,Port Otago,Port Chalmers,Port Otago Limited,"Beach Street
P.O.Box 8
Port Chalmers
New Zealand",64-3-472 7890,64-3-472 7891,,pol@portotago.co.nz,www.portotago.co.nz,"45° 48' 47"" S","170° 37' 35"" E",NZPOE,Seaport,Medium,
NZL,Taharoa,Taharoa Terminal,,"Taharoa
New Zealand",,,,,,"38° 10' 32"" S","174° 41' 21"" E",,Off-Shore Terminal,Very Small,
NZL,Tauranga,Port of Tauranga,Port of Tauranga Limited,"Salisbury Avenue
Post Bag 1
Mount Maunganui 3030
New Zealand",00 64 7 572 8899,00 64 7 572 8800,,administration@port-tauranga.co.nz,www.port-tauranga.co.nz,"37° 39' 34"" S","176° 10' 42"" E",NZTRG,Seaport,Medium,
NZL,Wanganui,Port of Wanganui,Ocean Terminals Ltd,"PO Box 623
Castlecliff Wharf
Wanganui
New Zealand",64 6 344 7684,64 6 344 7524,,,,"39° 56' 39"" S","174° 59' 35"" E",NZWAG,Seaport,Small,
NZL,Wellington,Port of Wellington,CentrePort Wellington,"CentrePort House
Harbour Quays
Wellington 6011
New Zealand",+64 4 495 3800,+64 4 495 3873,,customerservices@centreport.co.nz,www.centreport.co.nz,"41° 16' 39"" S","174° 47' 37"" E",NZWLG,Seaport,Medium,
NZL,Westport,Port of Westport,Buller Port Services Ltd,"P. O. Box 335
Palmerston Street
Westport
New Zealand",64 3 788 8081,64 3 788 8081,,westportharbour-nz@xtra.co.nz,www.westportharbour.co.nz,"41° 45' 1"" S","171° 35' 45"" E",NZWSZ,Seaport,Medium,
NZL,Whakaaropai,Whakaaropai Terminal,,"Whakaaropai
New Zealand",,,,,,"39° 38' 59"" S","173° 18' 0"" E",,Off-Shore Terminal,Very Small,
NGA,Apapa,Port of Apapa,Nigerian Ports Authority,"P.M.B 1021
Apapa, Lagos
Nigeria",234 1 5452820,234 1 5452662,,apapa@nigerianports.org,www.nigerianports.org,"6° 26' 43"" N","3° 25' 34"" E",NGAPP,Seaport,Medium,
NGA,Apapa,Tin Can Island Port (TCIP),Nigerian Ports Authority,"P.M.B 1201
Apapa, Lagos
Nigeria",234 1 5873210,234 1 5873565,,tincan@nigerianports.org,www.nigerianports.org,"6° 26' 3"" N","3° 21' 1"" E",NGAPP,Seaport,Medium,
NGA,Calabar,Port of Calabar,Nigerian Ports Authority,"P.M.B 1014
Calabar
Nigeria",234 087 232505,234 087 210151,,calabar@nigerianports.org,www.nigerianports.org,"4° 58' 41"" N","8° 19' 26"" E",NGCBQ,Seaport,Small,
NGA,Escravos,Escravos Oil Terminal,Chevron Nigeria Ltd.,"2 Chevron Drive, Lekki Peninsula
PMB 1282
Lagos
Nigeria",23 41 260 0600,,,,www.chevron.com,"5° 33' 3"" N","5° 6' 36"" E",NGESC,Off-Shore Terminal,Very Small,
NGA,Onne,Port of Onne,Nigerian Ports Authority,"Onne Port Complex
Onne
Nigeria",234 84 239185,234 84 239185,,fot@nigerianports.org,www.nigerianports.org,"4° 41' 6"" N","7° 9' 49"" E",NGONN,Seaport,Medium,
NGA,Pennington,Port of Pennington,Nigerian Ports Authority,"Plot 770
Tofa House
Abuja
Nigeria",234 09 5237141,234 09 5237143,,,www.nigerianports.org,"4° 17' 20"" N","5° 53' 16"" E",NGPEN,Off-Shore Terminal,Very Small,
NGA,Port Harcourt,Port of Port Harcourt,Nigerian Ports Authority,"Basket House
P.M.B 5043
Port Harcourt
Nigeria",234 84 235908,234 84 235402,,ph@nigerianports.org,www.nigerianports.org,"4° 46' 9"" N","7° 0' 18"" E",NGPHC,Seaport,Medium,
MNP,Saipan,Port of Saipan,"Commonwealth Ports Authority of Saipan, Rota and Tinian","P.O. Box 501055
Saipan 96950
Northern Mariana Islands",670 664 3500,670 234 5962,,,www.cpa.gov.mp,"15° 13' 33"" N","145° 44' 9"" E",MPSPN,Seaport,Small,
NOR,Bergen,Port of Bergen,Bergen og Omland havensesen,"Nestegaten 30
Bergen NO-5010
Norway",55 56 89 50,55 56 89 86,,bergen.havn@bergen.kommune.no,www.bergenhavn.no,"60° 23' 49"" N","5° 19' 17"" E",NOBGO,Seaport,Medium,
NOR,Haugesund,Port of Haugesund,Karmsund Havnevesen IKS,"Postboks 186
Haugesund 5501
Norway",47 52 70 37 50,47 52 70 37 69,,post@karmsund-havn.no,www.karmsund-havn.no,"59° 24' 44"" N","5° 15' 32"" E",NOHAU,Seaport,Medium,
NOR,Narvik,Narvik Havn KF,Narvik Havn KF,"Havnegata 2
Narvik, Nordland 8514
Norway",+47 769 50 370,+47 769 50 384,,firmapost@narvikhavn.no,www.narvikhavn.no,"68° 25' 22"" N","17° 25' 3"" E",NONVK,Seaport,Medium,
NOR,Oslo,Port of Oslo,Oslo Port Authority,"P.O.Box. 230 Sentrum
Oslo N-0103
Norway",+ 47 23 49 26 00,+47 23 49 26 01,,eva.hagen@ohv.oslo.no,www.ohv.oslo.no,"59° 53' 50"" N","10° 44' 7"" E",NOOSL,Seaport,Medium,
NOR,Tromso,Port of Tromso,Tromso Havn KF,"Postboks 392
Kirkegata 1
Tromso 9254
Norway",47 77 66 18 50,47 77 66 18 51,,adm@tromso.havn.no,www.tromso.havn.no,"69° 39' 21"" N","18° 58' 12"" E",NOTOS,Seaport,Medium,
NOR,Agotnes,Port of Agotnes,Coast Centre Base,"Kystbasen
Agotnes 5364
Norway",47 56 32 30 00,47 56 33 51 91,,,,"60° 24' 45"" N","5° 0' 49"" E",NOAGO,Seaport,Small,
NOR,Bergen,Port of Bergen,Bergen og Omland havensesen,"Nestegaten 30
Bergen NO-5010
Norway",55 56 89 50,55 56 89 86,,bergen.havn@bergen.kommune.no,www.bergenhavn.no,"60° 23' 49"" N","5° 19' 17"" E",NOBGO,Seaport,Medium,
NOR,Bodo,Port of Bodo,Bodo Havn KF,"Postboks 138
Bodo, Nordland 8001
Norway",,,,firmapost@bodohavn.no,www.bodohavn.no,"67° 17' 18"" N","14° 22' 40"" E",NOBOO,Seaport,Medium,
NOR,Brattvag,Brattvag Havn,,"Brattvag, More og Romsdal 6270
Norway",,,,,,"62° 35' 40"" N","6° 26' 52"" E",,Seaport,Medium,
NOR,Drammen,Port of Drammen,Port of Drammen Authority,"Hans Kiaersgate 1A
P.O. Box 636
Drammen N - 3003
Norway",47 32 20 86 50,47  32 20 86 51,,firmapost@drammenhavn.no,www.drammenhavn.no,"59° 44' 12"" N","10° 13' 47"" E",NODRM,Seaport,Medium,
NOR,Flora,Port of Flora,Flora Hamn og Naering KF,"Postboks 17
Flora 6901
Norway",57 75 67 40,57 74 09 16,,hamn@flora.kommune.no,www.flora.kommune.no,"61° 35' 56"" N","5° 1' 40"" E",NOFRO,Seaport,Small,
NOR,Gamle Fredrikstad,Port of Borg,Borg Havn IKS,"Postboks 1205
Oraveien 27
Gamle Fredrikstad 1631
Norway",47 69 35 89 00,47 69 35 89 20,,firmapost@borg-havn.no,www.borg-havn.no,"59° 11' 13"" N","10° 57' 11"" E",NOGFR,Seaport,Medium,
NOR,Glomfjord,Glomfjord Havn,,"Glomfjord, Nordland 8160
Norway",,,,,,"66° 48' 29"" N","13° 55' 43"" E",,Seaport,Medium,
NOR,Harstad,Port of Harstad,Harstad Port Authority,"Postboks 193
Rikfard Kaarboset 2
Harstad, Troms og Finnmark fylke 9405
Norway",47 77 00 12 10,47 77 00 12 13,,harstadhavn@harstad.kommune.no,harstadhavn.no,"68° 47' 42"" N","16° 32' 49"" E",NOHRD,Seaport,Medium,
NOR,Haugesund,Port of Haugesund,Karmsund Havnevesen IKS,"Postboks 186
Haugesund 5501
Norway",47 52 70 37 50,47 52 70 37 69,,post@karmsund-havn.no,www.karmsund-havn.no,"59° 24' 44"" N","5° 15' 32"" E",NOHAU,Seaport,Medium,
NOR,Kirkenes,Port of Kirkenes,Municipality of Sor-Varanger,"Postboks 406
Kirkenes 9915
Norway",78 99 91 00,78 99 12 00,,post@kirkenes-havn.no,,"69° 43' 42"" N","30° 3' 32"" E",NOKKN,Off-Shore Terminal,Small,
NOR,Kjopsvik,Port of Kjopsvik,,"Kjopsvik, Nordland 8590
Norway",,,,,,"68° 5' 36"" N","16° 22' 29"" E",,Seaport,Small,
NOR,Kristiansund,Port of Kristiansund,Kristiansund Og Nordmore Havn IKS,"Kaibakken 1
Kristiansund, More og Romsdal 6500
Norway",+47 400 06 504,+47 716 71 483,,info@knhavn.no,www.knhavn.no,"63° 6' 48"" N","7° 45' 18"" E",NOKSU,Seaport,Large,
NOR,Melandsjo,Kvernhusvik Shipyards AS,,"Kvernhusvikveien 21
Melandsjo, Trondelag 7250
Norway",+47 724 44 980,+47 724 44 984,,post@kvernhusvik.no,www.kvernhusvik.no,"63° 38' 16"" N","8° 48' 17"" E",,Seaport,Very Small,
NOR,Molde,Port of Molde,Molde and Romsdal Port IKS,"Hamnegata 8
Molde 6413
Norway",47 71 19 16 20,,,office@molde-romsdalhavn.no,www.molde-romsdalhavn.no,"62° 44' 3"" N","7° 10' 14"" E",NOMOL,Seaport,Medium,
NOR,Moss,Port of Moss,Moss Havnevesen KF,"Postboks 118
Strandgate 10
Moss 1501
Norway",69 20 87 00,69 20 87 01,,firmapost@moss-havn.no,www.moss-havn.no,"59° 25' 37"" N","10° 39' 4"" E",NOMSS,Seaport,Small,
NOR,Narvik,Narvik Havn KF,Narvik Havn KF,"Havnegata 2
Narvik, Nordland 8514
Norway",+47 769 50 370,+47 769 50 384,,firmapost@narvikhavn.no,www.narvikhavn.no,"68° 25' 22"" N","17° 25' 3"" E",NONVK,Seaport,Medium,
NOR,Orkanger,Port of Orkanger,,"Postboks 83
Thamshavn
Orkanger 7300
Norway",,,,,,"63° 18' 58"" N","9° 50' 36"" E",NOORK,Seaport,Small,
NOR,Ornes,Ornes Havn,,"Ornes, Nordland 8150
Norway",,,,,,"66° 52' 9"" N","13° 41' 53"" E",,Seaport,Small,
NOR,Oslo,Port of Oslo,Oslo Port Authority,"P.O.Box. 230 Sentrum
Oslo N-0103
Norway",+ 47 23 49 26 00,+47 23 49 26 01,,eva.hagen@ohv.oslo.no,www.ohv.oslo.no,"59° 53' 50"" N","10° 44' 7"" E",NOOSL,Seaport,Medium,
NOR,Rostlandet,Rostlandet Havn,,"Rostlandet, Nordland 8064
Norway",,,,,,"67° 30' 27"" N","12° 4' 52"" E",,Seaport,Small,
NOR,Sandnes,Port of Sandnes,Sandnes Havn KF,"Postboks 320
Sandnes 4303
Norway",51608990,51608991,,sahv@sandnes-havn.no,www.sandnes-havn.no,"58° 51' 34"" N","5° 44' 59"" E",NOSAS,Seaport,Medium,
NOR,Sola,Port of Sola,Sola Havn AS,"Postboks 200
Risavika Havnering 247
Tananger 4056
Norway",47 51 71 52 00,47 51 71 52 10,,,,"58° 55' 43"" N","5° 35' 24"" E",NOSLA,Seaport,Small,
NOR,Sortland,Port of Sortland,Sortland Port Authority,"Havnegata 23
Postboks 144
Sortland, Nordland 8401
Norway",76 10 99 00,76 10 99 01,,firmapost@sortland-havn.no,www.sortland-havn.no,"68° 41' 52"" N","15° 25' 11"" E",NOSLX,Seaport,Medium,
NOR,Steinkjer,Port of Steinkjer,,"Steinkjer 7701
Norway",+47 740 75 400,+47 74075 401,,,trondheimhavn.no,"64° 0' 41"" N","11° 28' 50"" E",,Seaport,Small,
NOR,Steinshamn,Steinshamn Havn,,"Steinshamn, More og Romsdal 6487
Norway",,,,,,"62° 47' 6"" N","6° 28' 27"" E",,Seaport,Small,
NOR,Stokmarknes,Port of Stokmarknes,Hadsel Havn KF,"Markedsgata 1
Stokmarknes, Nordland 8450
Norway",+47 91 76 51 22,,,hadsel.havn@hadsel.kommune.no,www.hadselhavn.no,"68° 34' 7"" N","14° 55' 46"" E",NOSKN,Seaport,Medium,
NOR,Straumen,Straumen  Havn,,"Straumen, Nordland 8226
Norway",,,,,,"67° 21' 33"" N","15° 35' 34"" E",,Seaport,Small,
NOR,Svolvaer,Port of Svolvaer,Vagan havn KF,"Fiskgergata 23, Havneterminalen
Svolvaer, Nordland 8301
Norway",+47 760 67 990,+47 760 67 991,,vaganhavn@vagan.kommune.no,www.vaganhavn.no,"68° 13' 58"" N","14° 34' 5"" E",,Seaport,Medium,
NOR,Tomrefjord,Tomrefjord Havn,,"Tomrefjord, More og Romsdal 6393
Norway",,,,,,"62° 34' 59"" N","6° 55' 20"" E",,Seaport,Small,
NOR,Tromso,Port of Tromso,Tromso Havn KF,"Postboks 392
Kirkegata 1
Tromso 9254
Norway",47 77 66 18 50,47 77 66 18 51,,adm@tromso.havn.no,www.tromso.havn.no,"69° 39' 21"" N","18° 58' 12"" E",NOTOS,Seaport,Medium,
NOR,Trondheim,Port of Trondheim,Trondheimfjord Intermunicipal Harbour (TIH),"Trondheim Havn IKS
Skippergata 14
Trondheim 7462
Norway",47 739 91 700,47 739 91 717,,firmapost@trondheim.havn.no,www.trondheim.havn.no,"63° 26' 30"" N","10° 24' 45"" E",NOTRD,Seaport,Medium,
NOR,Verdal,Trondheim Havn Verdal,Indre Trondheimsfjord Havn IKS,"Hamnevegen 8
Verdal, Trondelag 7650
Norway",+47 740 74 500,,,,trondheimhavn.no,"63° 47' 7"" N","11° 26' 9"" E",NOVER,Seaport,Small,
OMN,Mina al Fahal,Port of Mina al Fahal,Petroleum Development Oman,"P.O. Box 81
Muscat 113
Oman",968 24678111,968 24677106,,port-ops-supervisors@pdo.co.om,www.pdo.co.om,"23° 39' 27"" N","58° 30' 3"" E",OMMFH,Off-Shore Terminal,Very Small,
OMN,Muscat,Port of Muscat,Port Services Corporation S.A.O.G,"Post Box 133
Muscat 113
Oman",968 24714000,968 24714007,,mktg@pscoman.com,www.pscoman.com,"23° 36' 24"" N","58° 24' 51"" E",OMMCT,Off-Shore Terminal,Small,
OMN,Muscat,Port Sultan Qaboos,Port Services Corporation S.A.O.G,"Post Box 133
Muscat 113
Oman",968 24714000,968 24714007,,mktg@pscoman.com,www.pscoman.com,"23° 37' 27"" N","58° 34' 9"" E",OMMCT,Seaport,Medium,
OMN,Salalah,Port of Salalah,Salalah Port Services Company (S.A.O.G),"P O Box 105
Muscat Postal Code 118
Oman",968-24-600586,968-24-600736,,info@salalahport.com,www.salalahport.com,"16° 56' 30"" N","54° 0' 18"" E",OMSLL,Seaport,Medium,
OMN,Sohar,Port of Sohar,Sohar Industrial Port Company,"P.O. Box 366
Liwa 325
Oman",968 26852700,968 26852701,,info@portofsohar.com,portofsohar.com,"24° 22' 42"" N","56° 44' 26"" E",OMSOH,Seaport,Small,
PAK,Gwadar,Port of Gwadar,Gawadar Port Authority,"Pak-China Friendship Avenue
Gwadar, Balochistan
Pakistan",+92-86-9200408,+92-86-9200405,,info@gwadarport.gov.pk,www.gwadarport.gov.pk,"25° 6' 44"" N","62° 20' 20"" E",PKGWD,Deepwater Seaport,Small,
PAK,Karachi,Hutchison Ports Pakistan,Hutchison Ports Pakistan,"No. 1 Container Port Road
Kaemari South
Karachi, Sindh 75620
Pakistan",+92 21 3286 2771,+92 21 3286 2771,,info@sapt.com.pk,www.sapt.com.pk,"24° 48' 14"" N","66° 59' 2"" E",,Seaport,Medium,
PAK,Karachi,Port of Karachi,Karachi Port Trust,"Eduljee Dinshaw Road
Karachi 74000
Pakistan",,,,webmaster@kpt.gov.pk,www.kpt.gov.pk,"24° 50' 6"" N","66° 58' 40"" E",PKKHI,Seaport,Large,
PAK,Muhammad Bin Qasim,Port Muhammad Bin Qasim,,"Bin Qasim
Karachi, 75020
Pakistan",92-21-9272111,92-21-473010,,,www.portqasim.org.pk,"24° 46' 23"" N","67° 20' 9"" E",,Port Terminal,Medium,
PAK,Ormara,Jinnah Naval Base,,"Ormara, Balochistan
Pakistan",,,,,,"25° 12' 7"" N","64° 40' 21"" E",,Seaport,Small,
PAN,Balboa,Port of Balboa,Panama Ports Company (PPC),"Arnulfo Arias Madrid Avenue, Building 1501
P.O. Box 0843-00574
Panama
Panama",507-207 5100,507-232 5697,,info@ppc.com.pa,www.ppc.com.pa,"8° 57' 20"" N","79° 34' 12"" W",PABLB,Seaport,Medium,
PAN,Colon,Colon Container Terminal,"Colon Container Terminal, S.A.","Coco Solo Norte
P.O. BOX 0301-04335
Colon
Panama",507 430-9500,507 430-9530,,cctmkt@cct-pa.com,www.cct-pa.com,"9° 22' 24"" N","79° 53' 10"" W",PAONX,Seaport,Medium,
PAN,Colon,Manzanillo International Terminal,"Manzanillo International Terminal - Panama, S.A.","P.O.Box 0302-00239
Colon Free Zone
Colon
Panama",507 430-9800,507 430-9809,,info@mitpan.com,www.mitpan.com,"9° 21' 49"" N","79° 53' 7"" W",PAONX,Seaport,Medium,
PAN,Cristobal,Port of Cristobal,Panama Ports Company (PPC),"Building 1010 Roosevelt Ave.
P.O. Box 0301-03240
Panama
Panama",507-433-7900,507-441-4676,,info@ppc.com.pa,www.ppc.com.pa,"9° 21' 1"" N","79° 54' 27"" W",PACTB,Seaport,Medium,
PNG,Kumul,Kumul Marine Terminal,Chevron Niugini Pty Ltd,Papua New Guinea,675 211088,675 211102,,,,"8° 1' 55"" S","144° 27' 52"" E",PGKUL,Off-Shore Terminal,Very Small,
PNG,Lae,Port of Lae,PNG Ports Corporation Ltd.,"PO Box 671
Port Moresby
Papua New Guinea",321 1400,321 2440,,,www.pngports.com.pg,"6° 44' 28"" S","146° 59' 8"" E",PGLAE,Seaport,Medium,
PNG,Madang,Port of Madang,PNG Ports Corporation Ltd.,"PO Box 671
Port Moresby
Papua New Guinea",321 1400,321 2440,,,www.pngports.com.pg,"5° 12' 48"" S","145° 48' 3"" E",PGMAG,Seaport,Medium,
PNG,Port Moresby,Port of Port Moresby,PNG Ports Corporation Ltd.,"PO Box 671
Port Moresby
Papua New Guinea",321 1400,321 2440,,,www.pngports.com.pg,"9° 28' 2"" S","147° 9' 6"" E",PGPOM,Seaport,Medium,
PER,Callao,Port of Callao,Empresa Nacional de Puertos S.A.,"Av. Contralmirante Raygada 110
Callao
Peru",51 1 429-9210,51 1 469-1010,,,www.enapu.com.pe,"12° 2' 43"" S","77° 8' 48"" W",PECLL,Seaport,Large,
