Country Code,Port Location,Port Name,Port Authority,Address,Phone,Fax,800 Number,Email,Web Site,Latitude,Longitude,UN/LOCODE,Port Type,Port Size,Country
JPN,Sasebo,Port of Sasebo,Sasebo Port and Harbour Bureau,"1-10 Hachiman-cho
Sasebo, Nagasaki
Japan",81 95 622 6128,,,,www.city.sasebo.nagasaki.jp,"33° 9' 25"" N","129° 42' 44"" E",JPSSB,Seaport,Medium,
JPN,Sendai,Port of Sendai,Council for Sendai International Commercial Port Development,"16-12,Honcho 2-chome
Aoba-ku
Sendai, Miyagi 980-8414
Japan",022 265-8181,022 217-1551,,kokusai@sendaicei.or.jp,www.sendaicci.or.jp/minato/english,"38° 16' 12"" N","141° 1' 18"" E",,Seaport,Medium,
JPN,Shikama,Port of Shikama,Shikama Port Authority,"c/o Himeji Port Admin Office
294 Suka, Shikama-ku
Himeji City, Hyogo 672-8063
Japan",81 79 235 0176,,,,,"34° 46' 43"" N","134° 39' 16"" E",JPSKM,Seaport,Medium,
JPN,Shimizu,Port of Shimizu,Shimizu Port Authority,"9-25 Hinode
Shimizu-ku
Shizuoka City, Shizuoka Prefecture 424-0922
Japan",+81-543-53-2203,+81-543-54-0380,,port@mail.wbs.ne.jp,www.portofshimizu.com,"35° 0' 52"" N","138° 30' 56"" E",JPSMZ,Seaport,Medium,
JPN,Shimonoseki,Port of Shimonoseki,"Port and Harbour Bureau, Shimonoseki City Government","1-1, Nabe-cho
Shimonoseki 750-8521
Japan",+81-832-31-1111,+81-832-33-0860,,webmaster@shimonoseki-port.com,www.shimonoseki-port.com,"33° 56' 4"" N","130° 54' 6"" E",JPSHS,Seaport,Medium,
JPN,Shiogama,Port of Shiogama,Shiogama Port Authority,"Miyagi Prefectural Government
8-1 Honcho, 3-chome
Sendai City, Miyagi 980-0014
Japan",81 22 211 3211,81 22 211 3296,,,,"38° 19' 9"" N","141° 3' 4"" E",,Seaport,Medium,
JPN,Susaki,Port of Susaki,Kochi Port Authority,"1-2-2 Marunouchi
Kochi City, Kochi 780-8570
Japan",81 88 823 1111,81 88 823 9896,,175201@ken.pref.kochi.lg.jp,www.pref.kochi.lg.jp,"33° 23' 27"" N","133° 17' 29"" E",JPSUZ,Seaport,Medium,
JPN,Takamatsu,Port of Takamatsu,Takamatsu Port Authority,"Port Administration Office
10-10 Tamamo-cho
Takamatsu City, Kagawa 760-0030
Japan",81 87 851 3442,,,,,"34° 21' 19"" N","134° 3' 19"" E",JPTAK,Seaport,Medium,
JPN,Tokuyama,Port of Tokuyama,Tonda Port Authority,"Shunan Port Admin Office
111 Chikko-cho
Tokuyama City, Yamaguchi 745-0025
Japan",81 83 421 1787,,,,,"34° 3' 16"" N","131° 47' 38"" E",JPTKY,Seaport,Medium,
JPN,Tomakomai,Port of Tomakomai,Tomakomai Port Authority,"6-38 Minato-machi
1-chome
Tomakomai City, Hokkaido Hokkaido
Japan",81 14 434 5551,81 14 434 5559,,h-arisawa@jptmk.com,www.jptmk.com,"42° 38' 15"" N","141° 39' 19"" E",JPTMK,Seaport,Medium,
JPN,Tonda,Port of Tonda,Tonda Port Authority,"c/o Shunan Port Admin Office
111 Chikko-cho
Tokuyama City, Yamaguchi 745-0025
Japan",81 83 421 1787,,,,,"34° 3' 48"" N","131° 44' 47"" E",JPTND,Seaport,Medium,
JPN,Toyohashi,Port of Toyohashi,,"Toyohashi, Aichi Prefecture
Japan",,,,,www.city.toyohashi.aichi.jp,"34° 43' 17"" N","137° 18' 33"" E",JPTHS,Seaport,Medium,
JPN,Tsu,Port of Tsu,,"Tsu, Mie Prefecture
Japan",,,,+81 59 2293180,www.info.city.tsu.mie.jp,"34° 40' 34"" N","136° 32' 33"" E",,Seaport,Medium,
JPN,Ube,Port of Ube,Ube Port Administration Office,"5-7 Minato-machi
1-chome
Ube City, Yamaguchi 755-0027
Japan",81 83 631 3311,81 83 925 8862,,,,"33° 56' 18"" N","131° 14' 25"" E",JPUBJ,Seaport,Medium,
JPN,Uraga,Port of Uraga,,"Uraga
Yokosuka City, Kanagawa Prefecture
Japan",,,,,www.city.yokosuka.kanagawa.jp,"35° 13' 13"" N","139° 43' 8"" E",,Seaport,Medium,
JPN,Ushibuka,Port of Ushibuka,,"Ushibuka District
Amakusa, Kumamoto Prefecture
Japan",,,,,www.city.amakusa.kumamoto.jp,"32° 12' 1"" N","130° 1' 27"" E",,Seaport,Medium,
JPN,Wakkanai,Port of Wakkanai,Wakkanai Base Company (WABCO),"Kaiun 2-1-7
Wakkanai, Hokkaido 097-0023
Japan",81 162-29-0111,81 162-29-0112,,wabco02@poppy.ocn.ne.jp,www.city.wakkanai.hokkaido.jp,"45° 24' 38"" N","141° 41' 33"" E",JPWKJ,Seaport,Medium,
JPN,Yawata,Port of Yawata,Kitakyushu Seaport and Airport Bureau,"1-2-7 Nishi-Kaigan
Moji-Ku
Kitakyushu 801-8555
Japan",81-93-321-5941,81-093-321-5933,,kqport@kitaqport.or.jp,www.kitaqport.or.jp,"33° 53' 38"" N","130° 47' 53"" E",,Seaport,Medium,
JPN,Yokkaichi,Port of Yokkaichi,Yokkaichi Port Authority,"1 - 1, Kasumi 2 - Chome
Yokkaichi, Mie 510-0011
Japan",81 059-366-7006,81 059-366-7048,,kanri@yokkaichi-port.or.jp,www.yokkaichi-port.or.jp,"34° 57' 26"" N","136° 38' 58"" E",JPYKK,Seaport,Medium,
JPN,Yokosuka,Port of Yokosuka,Yokosuka City Hall Port and Harbor Department,"11 Ogawa-cho
Yokosuka City, Kanagawa 238-8550
Japan",81 46 822 4000,81 46 826 3210,,pg-ph@city.yokosuka.kanagawa.jp,www.city.yokosuka.kanagawa.jp/minato,"35° 18' 16"" N","139° 39' 25"" E",JPYOS,Seaport,Medium,
JOR,Aqaba,Mo'ta Berth and Moshterak Berth,Ports Corporation,"PO Box 115
Aqaba 77110
Jordan",962 3 2014031,962 3 2016204,,info@aqabaports.gov.jo,www.aqabaports.com.jo,"29° 28' 11"" N","34° 58' 45"" E",,Port Terminal,Medium,
JOR,Aqaba,Port of Aqaba,Ports Corporation,"PO Box 115
Aqaba 77110
Jordan",962 3 2014031,962 3 2016204,,info@aqabaports.gov.jo,www.aqabaports.com.jo,"29° 31' 6"" N","34° 59' 52"" E",,Seaport,Medium,
KAZ,Aktau,Morskoy Port Aktau,,"Aktau
Kazakhstan",,,,,,"43° 36' 6"" N","51° 12' 53"" E",,Seaport,Medium,
KAZ,Atyrau,Port of Atyrau,,"Atyrau
Kazakhstan",,,,,,"47° 4' 21"" N","51° 52' 3"" E",,Seaport,Medium,
KEN,Mombasa,Port of Mombasa,Kenya Ports Authority,"P.O Box 95009
Mombasa
Kenya",254-041-2312211,254-041-2311867,,,www.kpa.co.ke,"4° 3' 4"" S","39° 38' 6"" E",KEMBA,Seaport,Medium,
KIR,Betio,Port of Betio,Kiribati Ports Authority,"PO Box 50
Betio, Tarawa
Kiribati",686 26972,686 26164,,kpa@tskl.net.ki,,"1° 21' 44"" N","172° 55' 53"" E",,Harbor,Medium,
PRK,Chongjin,Port of Chongjin,,"Chongjin
Korea, North",,,,,,"41° 45' 40"" N","129° 47' 29"" E",KPCHO,Seaport,Medium,
PRK,Haeju,Port of Haeju,,"Haeju
Korea, North",,,,,,"38° 0' 0"" N","125° 42' 14"" E",KPHAE,Seaport,Medium,
PRK,Hungnam,Port of Hungnam,,"Hungnam
Korea, North",,,,,,"39° 49' 34"" N","127° 38' 7"" E",KPHGM,Seaport,Medium,
PRK,Wonsan,Port of Wonsan,,"Wonsan
Korea, North",,,,,,"39° 10' 5"" N","127° 26' 53"" E",KPWON,Seaport,Medium,
KOR,Daesan,Port of Daesan,Daesan Regional Office of Oceans and Fisheries,"42 Hongcheonro (Jamheung-dong)
Seosan-si
Daesan, Chuncheongnam-do
Korea, South",+82-41-660-7700,+82-41-663-0356,,,daesan.mof.go.kr/eng/index.do,"37° 0' 51"" N","126° 22' 48"" E",,Seaport,Medium,
KOR,Donghae,Port of Donghae,Donghae Regional Maritime Affairs and Fisheries Office,"806 Cheongok-dong
Donghae City, Gangwon 240-716
Korea, South",033-533-3011,033-533-1415,,,,"37° 29' 35"" N","129° 8' 12"" E",KRTGH,Seaport,Medium,
KOR,Jeju (Cheju),Port of Jeju (Cheju),Jeju Regional Maritime Affairs and Fisheries Office,"Korea, South",064 720 2600,064 752 2163,,,jeju.momaf.go.kr,"33° 31' 33"" N","126° 32' 16"" E",,Seaport,Medium,
KOR,Pohang,Port of Pohang,Pohang Regional Maritime Affair and Fisheries Office,"(791-120) 58-7 Hanggu-dong
Buk-gu
Pohang
Korea, South",054-242-1812,054-247-2122,,,,"36° 1' 11"" N","129° 24' 16"" E",KRKPO,Seaport,Medium,
KOR,Pyeongtaek,Port of Pyeongtaek,Pyeongtaek Regional Maritime Affairs and Fisheries Office,"566 Manho-Ii Poseung-myun
Pyeongtaek, Gyeonggi 451-821
Korea, South",82-31-683-0313,82-31-680-7219,,,www.momaf.go.kr,"36° 59' 34"" N","126° 47' 31"" E",KRPTK,Seaport,Medium,
KOR,Yeosu,Port of Yeosu,Yeosu Regional Maritime Affairs and Fisheries Office,"335-1  Sujeong-dong
Yeosu city 550-705
Korea, South",061-650-6000,061-654-2358,,http://yeosu.momaf.go.kr/,,"34° 44' 48"" N","127° 45' 25"" E",KRYOS,Seaport,Medium,
KWT,Shuaiba,Port of Shuaiba,Kuwait Ports Authority,"P.O Box 3874
Safat 13039
Kuwait",4812622,4819714,,,www.kpa.gov.kw,"29° 2' 41"" N","48° 9' 35"" E",KWSAA,Seaport,Medium,
KWT,Shuwaikh,Port of Shuwaikh,Kuwait Ports Authority,"P.O Box 3874
Safat 13039
Kuwait",4812622,4819714,,,www.kpa.gov.kw,"29° 21' 9"" N","47° 55' 31"" E",KWSWK,Seaport,Medium,
LBY,Benghazi,Port of Benghazi,Socialist Ports Company,"PO Box 18342
Misratah
Libya",+218 21 43946,+218 21 43946,,,,"32° 6' 33"" N","20° 2' 51"" E",,Seaport,Medium,
LBY,Marsa El Brega,Port Marsa El Brega,Sirt Oil Company,Libya,+218 61 2230216-225,+218 21 3610376-90,,,,"30° 24' 48"" N","19° 35' 22"" E",,Seaport,Medium,
LBY,Tripoli,Port of Tripoli,Socialist Ports Company,"PO Box 2342
Misratah
Libya",+218 21 43946,+218 21 43946,,tripoli@lpclibya.com,www.lpclibya.com,"32° 54' 27"" N","13° 11' 58"" E",LYTIP,Seaport,Medium,
MDG,Toamasina,Port of Toamasina,Port Autonome de Toamasina,"Soc d Exploitation du Port
Toamasina
Madagascar",261 5 32155,261 5 33558,,,,"18° 9' 26"" S","49° 25' 30"" E",MGTOA,Seaport,Medium,
MYS,Johor,Johor Port,Johor Port Berhad,"PO Box 151
Pasir Gudang, Johor 81700
Malaysia",607-253 5888,607- 251 0980,,jpb@johorport.com.my,www.johorport.com.my,"1° 26' 46"" N","103° 53' 10"" E",,Seaport,Medium,
MYS,Kota Kinabalu,Kota Kinabalu Port,Sabah Ports SDN BHD,"Sabah Ports Authority Building
Jalan Tun Fuad
Kota Kinabalu, Tanjong Lipat 88617
Malaysia",6088-538 500,6088-254 089,,,www.portsworld.com/Ports/kotakinabalu.htm,"5° 59' 15"" N","116° 4' 34"" E",,Seaport,Medium,
MYS,Labuan,Labuan Port,Labuan Liberty Port Management Sdn. Bhd.,"W-2 Liberty Port Storage Area
P.O. Box 81858
Labuan 87028
Malaysia",60 87 421699,60 87 421850,,labuanport@llpm.com.my,www.llpm.com.my,"5° 16' 18"" N","115° 14' 31"" E",,Seaport,Medium,
MYS,Lumut Port,Lumut Port,Lumut Maritime Terminal Sdn Bhd.,"Pulau Lekir Satu
Jalan Teluk Rubiah
Sri Manjung, Perak Darul Ridzuan 32040
Malaysia",605 688 9166,605 688 9800,,,www.lumutport.com,"4° 15' 48"" N","100° 39' 46"" E",,Seaport,Medium,
MYS,Penang,Port of Penang,Penang Port Commision,"3A-6 Bangunan Sri Weld
Pangkalan Weld
Penang 10300
Malaysia",04-2633211,,,sppp@po.jaring.my,www.penangport.gov.my,"5° 23' 18"" N","100° 21' 9"" E",,Seaport,Medium,
MYS,Sepangar Bay,Sepangar Bay Oil Terminal,Sabah Ports SDN BHD,"Pejabat Pos Mini Indah Permai
P.O. Box 57
Kota Kinabalu, Sabah 88450
Malaysia",6088-411 069,6088-411 130,,,www.portsworld.com/Ports/sepangarbay.htm,"6° 4' 54"" N","116° 7' 34"" E",,Seaport,Medium,
MYS,Tanjung Pelepas,Tanjung Pelepas Port,Johor Port Authority,"Bangunan Pentadbiran Pelabuhan
Jalan Pelabuhan Tanjung Pelepas
Gelang Patah, Johor Darul Takzim 81560
Malaysia",07-5042222,07-5042288,,,www.portsworld.com/Ports/tanjungpelepas.htm,"1° 21' 13"" N","103° 32' 39"" E",MYTPP,Seaport,Medium,
MLT,Marsaxlokk,Malta Freeport,Malta Freeport Corporation Ltd,"Freeport Centre
Kalafrana BBG 3011
Malta",356 21 650200,356 22 251900,,info@mfc.gov.mt,www.maltafreeport.com.mt,"35° 49' 34"" N","14° 32' 45"" E",MTMAR,Seaport,Medium,
MRT,Nouadhibou,Port of Nouadhibou,Nouadhibou Port Authority,"BP 236
Nouadhibou
Mauritania",222 574 5134,222 574 5136,,,,"20° 54' 27"" N","17° 2' 48"" W",MRNDB,Seaport,Medium,
MUS,Port Louis,Port of Port Louis,Mauritius Ports Authority,"H.Ramnarain Building
Mer RougePort Louis
Mauritius",230 206 5400,230 240 0856,,mauport@intnet.mu,www.mauport.com,"20° 8' 53"" S","57° 29' 37"" E",MUPLU,Seaport,Medium,
MEX,Altamira,Puerto de Altamira,"Administracion Portuaria Integral Altamira, S.A. de C.V.","Calle Río Tamesí km. 0+800
Puerto Industrial de Altamira, Tamaulipas C.P. 89608
Mexico",833 2606060,833 2606069,,garguelles@puertoaltamira.com.mx,www.puertoaltamira.com.mx,"22° 29' 14"" N","97° 52' 29"" W",MXATM,Seaport,Medium,
MEX,Dos Bocas,Puerto de Dos Bocas,"Administracion Portuaria Integral de Dos Bocas, S.A. de C.V.","Carretera Federal Puerto Ceiba-Paraiso, No. 414
Col Quintin Arauz
Paraiso, Tabasco C.P. 86600
Mexico",,,,dosbocas@apidosbocas.com,www.apidosbocas.com,"18° 26' 39"" N","93° 12' 2"" W",,Seaport,Medium,
MEX,Ensenada,Puerto de Ensenada,"Administracion Portuaria Integral de Ensenada, S.A. de C.V.","Blvd. Teniente Azueta No. 224
Recinto Portuario
Ensenada, Baja California C.P. 22800
Mexico",52 646 178-2860,52 646  174-0370,,informacion@apiensenada.com.mx,www.puertoensenada.com.mx,"31° 51' 3"" N","116° 37' 35"" W",MXESE,Seaport,Medium,
MEX,Guaymas,Puerto de Guaymas,"Administracion Portuaria Integral de Guaymas, S.A. de C. V:","Recinto portuario, zona franca S/N
Col. Punta Arena
Guaymas, Sonora C.P. 01020
Mexico",622 225-22-50,622 225-22-50,,,www.puertodeguaymas.com,"27° 55' 13"" N","110° 52' 35"" W",MXGYM,Seaport,Medium,
MEX,Lazaro Cardenas,Puerto de Lazaro Cardenas,"Administracion Portuaria Integral de Lazaro Cardenas, Michoacan","Prol. Av. Lazaro Cardenas No. 1
Colonia Centro
Ciudad Lazaro Cardenas, Michoacan C.P. 60950
Mexico",52 753 532 20 64,52 753 537 2150,,,www.apilac.com.mx,"17° 56' 3"" N","102° 10' 49"" W",MXLZC,Seaport,Medium,
MEX,Manzanillo,Puerto de Manzanillo,Administracion Portuaria Integral de Manzanillo S.A. de C.V.,"Av. Teniente Azueta No. 9
Col. Burocrata
Manzanillo, Colima C.P. 28250
Mexico",52 314 331 1400,52 314 331 1400,,,www.puerto-de-manzanillo.com.mx,"19° 4' 14"" N","104° 18' 5"" W",MXZLO,Seaport,Medium,
MEX,Mazatlan,Puerto de Mazatlan,Administracion Portuaria Integral de Mazatlan S.A de C.V.,"Interior recinto fiscal S/N
Mazatlan, Sinaloa
Mexico",669 982-30-19,,,apimaz@apimazatlan.com.mx,www.apimazatlan.com.mx,"23° 11' 32"" N","106° 23' 57"" W",MXMZT,Seaport,Medium,
MEX,Tampico,Puerto de Tampico,Administracion Portuaria Integral de Tampico S.A. de C.V.,"Edificio API Tampico S/N Recinto Portuario
Zona Centro Tampico, Tampico C.P. 89000
Mexico",833 212 46 60,833 212 57 44,,acamarillo@puertodetampico.com.mx,www.puertodetampico.com.mx,"22° 14' 13"" N","97° 50' 2"" W",MXTAM,Seaport,Medium,
MEX,Altamira,Puerto de Altamira,"Administracion Portuaria Integral Altamira, S.A. de C.V.","Calle Río Tamesí km. 0+800
Puerto Industrial de Altamira, Tamaulipas C.P. 89608
Mexico",833 2606060,833 2606069,,garguelles@puertoaltamira.com.mx,www.puertoaltamira.com.mx,"22° 29' 14"" N","97° 52' 29"" W",MXATM,Seaport,Medium,
MEX,Coatzacoalcos,Puerto de Coatzacoalcos,"Administracion Portuaria Integral de Coatzacoalcos, S.A. de C.V.","Interior Del Recinto Portuario S/N
Col. Centro
Coatzacoalcos, VER. C.P. 96400
Mexico",921 21 10 270,921 21 10 272,,,www.apicoatza.com,"18° 7' 47"" N","94° 25' 13"" W",MXCOA,Seaport,Medium,
MEX,Dos Bocas,Puerto de Dos Bocas,"Administracion Portuaria Integral de Dos Bocas, S.A. de C.V.","Carretera Federal Puerto Ceiba-Paraiso, No. 414
Col Quintin Arauz
Paraiso, Tabasco C.P. 86600
Mexico",,,,dosbocas@apidosbocas.com,www.apidosbocas.com,"18° 26' 39"" N","93° 12' 2"" W",,Seaport,Medium,
MEX,Ensenada,Puerto de Ensenada,"Administracion Portuaria Integral de Ensenada, S.A. de C.V.","Blvd. Teniente Azueta No. 224
Recinto Portuario
Ensenada, Baja California C.P. 22800
Mexico",52 646 178-2860,52 646  174-0370,,informacion@apiensenada.com.mx,www.puertoensenada.com.mx,"31° 51' 3"" N","116° 37' 35"" W",MXESE,Seaport,Medium,
MEX,Guaymas,Puerto de Guaymas,"Administracion Portuaria Integral de Guaymas, S.A. de C. V:","Recinto portuario, zona franca S/N
Col. Punta Arena
Guaymas, Sonora C.P. 01020
Mexico",622 225-22-50,622 225-22-50,,,www.puertodeguaymas.com,"27° 55' 13"" N","110° 52' 35"" W",MXGYM,Seaport,Medium,
MEX,Lazaro Cardenas,Puerto de Lazaro Cardenas,"Administracion Portuaria Integral de Lazaro Cardenas, Michoacan","Prol. Av. Lazaro Cardenas No. 1
Colonia Centro
Ciudad Lazaro Cardenas, Michoacan C.P. 60950
Mexico",52 753 532 20 64,52 753 537 2150,,,www.apilac.com.mx,"17° 56' 3"" N","102° 10' 49"" W",MXLZC,Seaport,Medium,
MEX,Manzanillo,Puerto de Manzanillo,Administracion Portuaria Integral de Manzanillo S.A. de C.V.,"Av. Teniente Azueta No. 9
Col. Burocrata
Manzanillo, Colima C.P. 28250
Mexico",52 314 331 1400,52 314 331 1400,,,www.puerto-de-manzanillo.com.mx,"19° 4' 14"" N","104° 18' 5"" W",MXZLO,Seaport,Medium,
MEX,Mazatlan,Puerto de Mazatlan,Administracion Portuaria Integral de Mazatlan S.A de C.V.,"Interior recinto fiscal S/N
Mazatlan, Sinaloa
Mexico",669 982-30-19,,,apimaz@apimazatlan.com.mx,www.apimazatlan.com.mx,"23° 11' 32"" N","106° 23' 57"" W",MXMZT,Seaport,Medium,
MEX,Pajaritos,Port of Pajaritos,,"Pajaritos
Mexico",,,,,,"18° 7' 39"" N","94° 24' 3"" W",MXPAJ,Seaport,Medium,
MEX,Tampico,Puerto de Tampico,Administracion Portuaria Integral de Tampico S.A. de C.V.,"Edificio API Tampico S/N Recinto Portuario
Zona Centro Tampico, Tampico C.P. 89000
Mexico",833 212 46 60,833 212 57 44,,acamarillo@puertodetampico.com.mx,www.puertodetampico.com.mx,"22° 14' 13"" N","97° 50' 2"" W",MXTAM,Seaport,Medium,
MEX,Topolobampo,Puerto de Topolobampo,Administracion Portuaria Integral de Topolobampo S.A. de C.V.,"Acceso al Parque Industrial Pesquero S. N.
Topolobampo, Sinaloa C.P. 81370
Mexico",668 862-04-94,,,apitopo@apitopo.com.mx,www.apitopo.com.mx,"25° 35' 39"" N","109° 3' 16"" W",MXTPB,Seaport,Medium,
MEX,Tuxpan,Puerto de Tuxpan,Administracion Portuaria Integral de Tuxpan S.A. de C.V.,"Carretera La Barra Norte km. 6.5
Ejido La Calzada
Tuxpan, Veracruz C.P. 92800
Mexico",783 837 00 15,783 837 01 30,,,www.puerto-de-tuxpan.com.mx,"20° 56' 26"" N","97° 22' 22"" W",MXTUX,Seaport,Medium,
FSM,Yap,Tomil Harbour,Tomil Harbour Authority,"PO Box 290
Sea Transportation Office
Yap FM 96943
Micronesia, Federated States of",691 350 2403,691 350 2267,,,,"9° 30' 48"" N","138° 7' 16"" E",FMYAP,Harbor,Medium,
MAR,Agadir,Port of Agadir,Societe D'Exploitation des Ports (SODEP),"Agadir
Morocco",061.91.07.28,,,b_ajouhi@marsamaroc.co.ma,www.marsamaroc.co.ma,"30° 25' 26"" N","9° 38' 9"" W",MAAGA,Seaport,Medium,
MAR,Casablanca,Port of Casablanca,Societe D'Exploitation des Ports (SODEP),"Casablanca
Morocco",022 54 67 18,022 31 79 10,,c_sefraoui@marsamaroc.co.ma,www.marsamaroc.co.ma,"33° 36' 32"" N","7° 36' 1"" W",MACAS,Seaport,Medium,
MAR,Nador,Port of Nador,Societe D'Exploitation des Ports (SODEP),"Nador
Morocco",061.91.57.39,,,n_ouakka@marsamaroc.co.ma,www.marsamaroc.co.ma,"35° 16' 54"" N","2° 55' 34"" W",MANDR,Seaport,Medium,
MAR,Safi,Port of Safi,Societe D'Exploitation des Ports (SODEP),"Safi
Morocco",061.91.57.33,,,n_elmallah@marsamaroc.co.ma,www.sodep.co.ma,"32° 18' 27"" N","9° 14' 53"" W",MASFI,Seaport,Medium,
MOZ,Beira,Port of Beira,"Portos e Caminhos de Ferro de Mocambique, E.P.","Largo dos CFM
C.P. No. 236
Beira
Mozambique",258 23 321000,258 23 329290,,,www.cfmnet.co.mz,"19° 49' 9"" S","34° 50' 1"" E",MZBEW,Seaport,Medium,
MOZ,Maputo,Port of Maputo,Maputo Port Development Company SARL,"P O Box 2841
Maputo
Mozambique",+258 21 313920,+258 21 313921,,info@portmaputo.com,www.portmaputo.com,"25° 58' 22"" S","32° 33' 40"" E",MZMPM,Seaport,Medium,
MMR,Yangon,Port of Yangon,Myanmar Ports Corporation,"Traffic Dept, Agency Div 83-91
Bo Aung Gyaw Street
Yangon
Myanmar",95 1 283122,,,mpa-sad@mptmail.net.mm,www.mot.gov.mm/mpa/index.html,"16° 45' 57"" N","96° 10' 12"" E",MMRGN,Seaport,Medium,
NLD,Dordrecht,Port of Dordrecht,Dordrecht Port Authority,"Merwekade 56
Dordrecht 3311 TH
Netherlands",31 78 639 7878,31 78 639 7879,,hvndordt@worldonline.nl,,"51° 48' 21"" N","4° 39' 8"" E",NLDOR,Seaport,Medium,
NLD,Moerdijk,Port of Moerdijk,Moerdijk Port Authority,"Havenschap Moerdijk
Plaza 3
Moerdijk, SL NL-4782
Netherlands",31-0 168 - 38 88 88,31-0168 - 38 88 99,,info@havenschapmoerdijk.nl,www.portofmoerdijk.nl,"51° 41' 22"" N","4° 35' 22"" E",NLMOE,Seaport,Medium,
NLD,The Hague,Scheveningen Port,City of The Hague,"Scheveningen
Netherlands",,,,,www.denhaag.com,"52° 5' 57"" N","4° 15' 41"" E",,Seaport,Medium,
NLD,Vlaardingen,Port of Vlaardingen,Vlaardingen Port Authority,"Postbus 141
Harbour No 660
Vlaardingen 3130 AC
Netherlands",31 10 434 4700,31 10 434 4373,,havenkantoor@vlaardingen.nl,www.vlaardingen.nl,"51° 54' 8"" N","4° 20' 39"" E",NLVLA,Seaport,Medium,
NCL,Noumea,Port of Noumea,Port Autonome de Nouvelle,"BP 14
Avenue Cook
Noumeau 98845
New Caledonia",687 255000,687 275490,,noumeaportnc@canl.nc,,"22° 15' 35"" S","166° 25' 52"" E",NCNOU,Seaport,Medium,
NZL,Lyttelton,Port of Lyttelton,Lyttelton Port Company Limited,"Private Bag 501
Norwich Quay
Lyttelton
New Zealand",03 328 8198,03 328 7828,,marketing@lpc.co.nz,www.lpc.co.nz,"43° 36' 22"" S","172° 42' 58"" E",NZLYT,Seaport,Medium,
NZL,Marsden Point,Port of Marsden Point,Northport Limited,"Ralph Trimmer Drive
PO Box 44
Ruakaka
New Zealand",64-9-432 5010,64-9-432 8749,,brett.armour@northport.co.nz,www.northport.co.nz,"35° 50' 15"" S","174° 29' 29"" E",NZMAP,Seaport,Medium,
NZL,Napier,Port of Napier,Port of Napier Ltd,"PO Box 947
Breakwater Road
Napier
New Zealand",+64 6 974 4400,+64 6 974 4408,,info@portofnapier.co.nz,www.portofnapier.co.nz,"39° 28' 30"" S","176° 55' 8"" E",NZNPE,Seaport,Medium,
NZL,Nelson,Port Nelson,Port Nelson Limited,"PO Box 844
Nelson
New Zealand",+ 64 3 548 2099,+64 3 546 9015,,info@portnelson.co.nz,www.portnelson.co.nz,"41° 15' 35"" S","173° 16' 30"" E",NZNSN,Seaport,Medium,
NZL,Port Otago,Port Chalmers,Port Otago Limited,"Beach Street
P.O.Box 8
Port Chalmers
New Zealand",64-3-472 7890,64-3-472 7891,,pol@portotago.co.nz,www.portotago.co.nz,"45° 48' 47"" S","170° 37' 35"" E",NZPOE,Seaport,Medium,
NZL,Tauranga,Port of Tauranga,Port of Tauranga Limited,"Salisbury Avenue
Post Bag 1
Mount Maunganui 3030
New Zealand",00 64 7 572 8899,00 64 7 572 8800,,administration@port-tauranga.co.nz,www.port-tauranga.co.nz,"37° 39' 34"" S","176° 10' 42"" E",NZTRG,Seaport,Medium,
NZL,Wellington,Port of Wellington,CentrePort Wellington,"CentrePort House
Harbour Quays
Wellington 6011
New Zealand",+64 4 495 3800,+64 4 495 3873,,customerservices@centreport.co.nz,www.centreport.co.nz,"41° 16' 39"" S","174° 47' 37"" E",NZWLG,Seaport,Medium,
NZL,Westport,Port of Westport,Buller Port Services Ltd,"P. O. Box 335
Palmerston Street
Westport
New Zealand",64 3 788 8081,64 3 788 8081,,westportharbour-nz@xtra.co.nz,www.westportharbour.co.nz,"41° 45' 1"" S","171° 35' 45"" E",NZWSZ,Seaport,Medium,
NIC,Corinto,Port of  Corinto,Empresa Portuaria Nacional (EPN),"De la Optica Nicaraguense 1/2 cuadra al lago
1 cuadra abajo
Managua
Nicaragua",505-222-3837,,,,www.epn.com.ni,"12° 28' 55"" N","87° 10' 14"" W",NICIO,Harbor,Medium,
NGA,Apapa,Port of Apapa,Nigerian Ports Authority,"P.M.B 1021
Apapa, Lagos
Nigeria",234 1 5452820,234 1 5452662,,apapa@nigerianports.org,www.nigerianports.org,"6° 26' 43"" N","3° 25' 34"" E",NGAPP,Seaport,Medium,
NGA,Apapa,Tin Can Island Port (TCIP),Nigerian Ports Authority,"P.M.B 1201
Apapa, Lagos
Nigeria",234 1 5873210,234 1 5873565,,tincan@nigerianports.org,www.nigerianports.org,"6° 26' 3"" N","3° 21' 1"" E",NGAPP,Seaport,Medium,
NGA,Onne,Port of Onne,Nigerian Ports Authority,"Onne Port Complex
Onne
Nigeria",234 84 239185,234 84 239185,,fot@nigerianports.org,www.nigerianports.org,"4° 41' 6"" N","7° 9' 49"" E",NGONN,Seaport,Medium,
NGA,Port Harcourt,Port of Port Harcourt,Nigerian Ports Authority,"Basket House
P.M.B 5043
Port Harcourt
Nigeria",234 84 235908,234 84 235402,,ph@nigerianports.org,www.nigerianports.org,"4° 46' 9"" N","7° 0' 18"" E",NGPHC,Seaport,Medium,
